Time,Value
2017-07-22 20:15:00,205.08
2017-07-22 20:30:00,185.6233
2017-07-22 20:45:00,178.7073
2017-07-22 21:00:00,157.7752
2017-07-22 21:15:00,131.4947
2017-07-22 21:30:00,135.1832
2017-07-22 21:45:00,131.3102
2017-07-22 22:00:00,131.0336
2017-07-22 22:15:00,125.9619
2017-07-22 22:30:00,117.755
2017-07-22 22:45:00,121.4435
2017-07-22 23:00:00,129.466
2017-07-22 23:15:00,119.046
2017-07-22 23:30:00,110.8391
2017-07-22 23:45:00,108.0728
2017-07-23 00:00:00,112.3145
2017-07-23 00:15:00,108.165
2017-07-23 00:30:00,124.4865
2017-07-23 00:45:00,120.0603
2017-07-23 01:00:00,115.2653
2017-07-23 01:15:00,106.2285
2017-07-23 01:30:00,119.7837
2017-07-23 01:45:00,107.0584
2017-07-23 02:00:00,105.3064
2017-07-23 02:15:00,104.2921
2017-07-23 02:30:00,113.6977
2017-07-23 02:45:00,115.9108
2017-07-23 03:00:00,110.0092
2017-07-23 03:15:00,106.874
2017-07-23 03:30:00,88.616
2017-07-23 03:45:00,92.7655
2017-07-23 04:00:00,101.4335
2017-07-23 04:15:00,107.9805
2017-07-23 04:30:00,89.9992
2017-07-23 04:45:00,79.3025
2017-07-23 05:00:00,90.4602
2017-07-23 05:15:00,78.196
2017-07-23 05:30:00,98.5749
2017-07-23 05:45:00,80.0402
2017-07-23 06:00:00,72.2022
2017-07-23 06:15:00,56.065
2017-07-23 06:30:00,65.3785
2017-07-23 06:45:00,77.4583
2017-07-23 07:00:00,139.5171
2017-07-23 07:15:00,165.6132
2017-07-23 07:30:00,234.588
2017-07-23 07:45:00,297.5689
2017-07-23 08:00:00,437.1783
2017-07-23 08:15:00,468.6226
2017-07-23 08:30:00,497.3006
2017-07-23 08:45:00,488.3561
2017-07-23 09:00:00,482.2701
2017-07-23 09:15:00,496.6552
2017-07-23 09:30:00,492.5056
2017-07-23 09:45:00,486.3274
2017-07-23 10:00:00,480.8869
2017-07-23 10:15:00,476.0918
2017-07-23 10:30:00,462.26
2017-07-23 10:45:00,467.7927
2017-07-23 11:00:00,424.914
2017-07-23 11:15:00,386.9226
2017-07-23 11:30:00,320.8986
2017-07-23 11:45:00,170.6849
2017-07-23 12:00:00,115.2653
2017-07-23 12:15:00,59.8457
2017-07-23 12:30:00,35.6861
2017-07-23 12:45:00,33.7497
2017-07-23 13:00:00,31.0755
2017-07-23 13:15:00,34.4874
2017-07-23 13:30:00,32.2743
2017-07-23 13:45:00,31.3522
