Time,Value
2020-03-03 10:00:00,321.3808
2020-03-03 10:15:00,336.8071
2020-03-03 10:30:00,340.6637
2020-03-03 10:45:00,344.5202
2020-03-03 11:00:00,340.18157499999995
2020-03-03 11:15:00,335.84295
2020-03-03 11:30:00,345.8058
2020-03-03 11:45:00,402.7973333333333
2020-03-03 12:00:00,459.78886666666665
2020-03-03 12:15:00,516.7804
2020-03-03 12:30:00,399.7977
2020-03-03 12:45:00,389.5136
2020-03-03 13:00:00,384.3715
2020-03-03 13:15:00,386.9425
2020-03-03 13:30:00,385.657
2020-03-03 13:45:00,384.3715
2020-03-03 14:00:00,381.8004
2020-03-03 14:15:00,374.0873
2020-03-03 14:30:00,375.3728
2020-03-03 14:45:00,375.28097857142853
2020-03-03 15:00:00,375.18915714285714
2020-03-03 15:15:00,375.0973357142857
2020-03-03 15:30:00,375.0055142857143
2020-03-03 15:45:00,374.91369285714285
2020-03-03 16:00:00,374.82187142857146
2020-03-03 16:15:00,374.73005
2020-03-03 16:30:00,347.0913
2020-03-03 16:45:00,300.8125
2020-03-03 17:00:00,239.1073
2020-03-03 17:15:00,133.6944
2020-03-03 17:30:00,82.2735
2020-03-03 17:45:00,53.992
2020-03-03 18:00:00,37.2802
2020-03-03 18:15:00,30.8526
2020-03-03 18:30:00,28.2815
2020-03-03 18:45:00,26.996
2020-03-03 19:00:00,25.7105
2020-03-03 19:15:00,23.1394
2020-03-03 19:30:00,17.9973
2020-03-03 19:45:00,16.7118
2020-03-03 20:00:00,33.4236
2020-03-03 20:15:00,0.0
2020-03-03 20:30:00,15.4263
2020-03-03 20:45:00,14.1408
2020-03-03 21:00:00,15.4263
2020-03-03 21:15:00,14.1408
2020-03-03 21:30:00,12.8552
2020-03-03 21:45:00,12.8552
2020-03-03 22:00:00,12.8552
2020-03-03 22:15:00,11.5697
2020-03-03 22:30:00,14.1408
2020-03-03 22:45:00,11.5697
2020-03-03 23:00:00,14.1408
2020-03-03 23:15:00,12.8552
2020-03-03 23:30:00,12.8552
2020-03-03 23:45:00,12.8552
2020-03-04 00:00:00,11.5697
2020-03-04 00:15:00,12.8552
2020-03-04 00:30:00,11.5697
2020-03-04 00:45:00,12.8552
2020-03-04 01:00:00,10.2842
2020-03-04 01:15:00,11.5697
2020-03-04 01:30:00,11.5697
2020-03-04 01:45:00,11.5697
2020-03-04 02:00:00,10.2842
2020-03-04 02:15:00,10.2842
2020-03-04 02:30:00,12.8552
2020-03-04 02:45:00,10.2842
2020-03-04 03:00:00,10.2842
2020-03-04 03:15:00,11.5697
2020-03-04 03:30:00,10.2842
2020-03-04 03:45:00,11.5697
2020-03-04 04:00:00,10.2842
2020-03-04 04:15:00,11.5697
2020-03-04 04:30:00,10.2842
2020-03-04 04:45:00,10.2842
2020-03-04 05:00:00,6.4276
2020-03-04 05:15:00,15.4263
2020-03-04 05:30:00,11.5697
2020-03-04 05:45:00,10.2842
2020-03-04 06:00:00,10.2842
2020-03-04 06:15:00,10.2842
2020-03-04 06:30:00,11.5697
2020-03-04 06:45:00,12.8552
2020-03-04 07:00:00,11.5697
2020-03-04 07:15:00,15.4263
2020-03-04 07:30:00,14.1408
2020-03-04 07:45:00,25.7105
2020-03-04 08:00:00,61.7051
2020-03-04 08:15:00,136.2655
2020-03-04 08:30:00,156.8338
2020-03-04 08:45:00,163.2615
2020-03-04 09:00:00,200.5416
2020-03-04 09:15:00,286.6717
2020-03-04 09:30:00,357.3755
2020-03-04 09:45:00,388.228
2020-03-04 10:00:00,398.5122
2020-03-04 10:15:00,411.3675
2020-03-04 10:30:00,411.3675
2020-03-04 10:45:00,411.3675
2020-03-04 11:00:00,417.7951
2020-03-04 11:15:00,415.224
2020-03-04 11:30:00,412.653
2020-03-04 11:45:00,415.224
2020-03-04 12:00:00,416.5095
2020-03-04 12:15:00,413.9385
