Time,Value
2017-06-04 00:15:00,56.5569
2017-06-04 00:30:00,67.5763
2017-06-04 00:45:00,63.7261
2017-06-04 01:00:00,58.0173
2017-06-04 01:15:00,65.9831
2017-06-04 01:30:00,62.663999999999994
2017-06-04 01:45:00,55.2293
2017-06-04 02:00:00,64.2572
2017-06-04 02:15:00,60.8054
2017-06-04 02:30:00,55.2293
2017-06-04 02:45:00,63.0623
2017-06-04 03:00:00,58.8139
2017-06-04 03:15:00,54.4327
2017-06-04 03:30:00,61.3364
2017-06-04 03:45:00,56.0259
2017-06-04 04:00:00,56.0259
2017-06-04 04:15:00,62.5313
2017-06-04 04:30:00,54.6983
2017-06-04 04:45:00,57.8846
2017-06-04 05:00:00,62.0002
2017-06-04 05:15:00,54.3
2017-06-04 05:30:00,58.0173
2017-06-04 05:45:00,62.5313
2017-06-04 06:00:00,59.2122
2017-06-04 06:15:00,56.2914
2017-06-04 06:30:00,57.3535
2017-06-04 06:45:00,56.5569
2017-06-04 07:00:00,59.345
2017-06-04 07:15:00,56.9552
2017-06-04 07:30:00,58.9467
2017-06-04 07:45:00,56.2914
2017-06-04 08:00:00,60.6726
2017-06-04 08:15:00,62.7968
2017-06-04 08:30:00,77.5335
2017-06-04 08:45:00,132.4973
2017-06-04 09:00:00,145.2425
2017-06-04 09:15:00,158.1205
2017-06-04 09:30:00,154.1376
2017-06-04 09:45:00,122.2745
2017-06-04 10:00:00,124.79700000000001
2017-06-04 10:15:00,121.6107
2017-06-04 10:30:00,115.6364
2017-06-04 10:45:00,123.8677
2017-06-04 11:00:00,118.8227
2017-06-04 11:15:00,115.2381
2017-06-04 11:30:00,122.8056
2017-06-04 11:45:00,101.29799999999999
2017-06-04 12:00:00,102.2273
2017-06-04 12:15:00,97.4479
2017-06-04 12:30:00,86.5613
2017-06-04 12:45:00,84.5699
2017-06-04 13:00:00,84.8354
2017-06-04 13:15:00,89.3493
2017-06-04 13:30:00,96.5185
2017-06-04 13:45:00,93.0667
2017-06-04 14:00:00,91.0753
2017-06-04 14:15:00,94.1288
2017-06-04 14:30:00,97.9789
2017-06-04 14:45:00,109.7948
2017-06-04 15:00:00,115.9019
2017-06-04 15:15:00,114.3088
2017-06-04 15:30:00,117.4951
2017-06-04 15:45:00,116.1674
2017-06-04 16:00:00,116.1674
2017-06-04 16:15:00,114.3088
2017-06-04 16:30:00,114.8398
2017-06-04 16:45:00,123.2039
2017-06-04 17:00:00,112.3173
2017-06-04 17:15:00,113.9105
2017-06-04 17:30:00,117.7606
2017-06-04 17:45:00,101.8291
2017-06-04 18:00:00,96.7841
2017-06-04 18:15:00,97.0496
2017-06-04 18:30:00,96.7841
2017-06-04 18:45:00,95.5892
2017-06-04 19:00:00,95.5892
2017-06-04 19:15:00,94.3943
2017-06-04 19:30:00,90.9425
2017-06-04 19:45:00,89.0838
2017-06-04 20:00:00,88.2872
2017-06-04 20:15:00,73.1523
2017-06-04 20:30:00,71.2936
2017-06-04 20:45:00,75.6748
2017-06-04 21:00:00,73.4178
2017-06-04 21:15:00,71.2936
2017-06-04 21:30:00,75.542
2017-06-04 21:45:00,75.9403
2017-06-04 22:00:00,74.3472
2017-06-04 22:15:00,73.8161
