Time,Value
2017-06-01 00:15:00,81.8774
2017-06-01 00:30:00,76.2833
2017-06-01 00:45:00,77.3004
2017-06-01 01:00:00,77.3004
2017-06-01 01:15:00,75.7747
2017-06-01 01:30:00,72.7234
2017-06-01 01:45:00,69.672
2017-06-01 02:00:00,62.5523
2017-06-01 02:15:00,60.0095
2017-06-01 02:30:00,56.4496
2017-06-01 02:45:00,56.4496
2017-06-01 03:00:00,57.9753
2017-06-01 03:15:00,55.9411
2017-06-01 03:30:00,56.9582
2017-06-01 03:45:00,56.9582
2017-06-01 04:00:00,57.4667
2017-06-01 04:15:00,56.9582
2017-06-01 04:30:00,53.9068
2017-06-01 04:45:00,53.3983
2017-06-01 05:00:00,51.8726
2017-06-01 05:15:00,52.8897
2017-06-01 05:30:00,50.8555
2017-06-01 05:45:00,50.8555
2017-06-01 06:00:00,53.9068
2017-06-01 06:15:00,53.3983
2017-06-01 06:30:00,57.4667
2017-06-01 06:45:00,56.9582
2017-06-01 07:00:00,53.3983
2017-06-01 07:15:00,53.9068
2017-06-01 07:30:00,54.4154
2017-06-01 07:45:00,57.9753
2017-06-01 08:00:00,57.9753
2017-06-01 08:15:00,47.8042
2017-06-01 08:30:00,51.8726
2017-06-01 08:45:00,113.4078
2017-06-01 09:00:00,211.0504
2017-06-01 09:15:00,240.03799999999998
2017-06-01 09:30:00,257.3289
2017-06-01 09:45:00,265.4657
2017-06-01 10:00:00,272.077
2017-06-01 10:15:00,271.5684
2017-06-01 10:30:00,272.077
2017-06-01 10:45:00,270.0427
2017-06-01 11:00:00,269.5342
2017-06-01 11:15:00,275.6368
2017-06-01 11:30:00,281.231
2017-06-01 11:45:00,278.6882
2017-06-01 12:00:00,275.1283
2017-06-01 12:15:00,278.1796
2017-06-01 12:30:00,276.654
2017-06-01 12:45:00,274.6197
2017-06-01 13:00:00,276.1454
2017-06-01 13:15:00,275.6368
2017-06-01 13:30:00,271.5684
2017-06-01 13:45:00,255.2946
2017-06-01 14:00:00,253.2604
2017-06-01 14:15:00,248.6834
2017-06-01 14:30:00,256.3118
2017-06-01 14:45:00,255.2946
2017-06-01 15:00:00,255.2946
2017-06-01 15:15:00,260.3802
2017-06-01 15:30:00,253.769
2017-06-01 15:45:00,251.7348
2017-06-01 16:00:00,252.2433
2017-06-01 16:15:00,257.3289
2017-06-01 16:30:00,258.8545
2017-06-01 16:45:00,256.3118
2017-06-01 17:00:00,257.8374
2017-06-01 17:15:00,261.3973
2017-06-01 17:30:00,183.5884
2017-06-01 17:45:00,143.4125
2017-06-01 18:00:00,115.9506
2017-06-01 18:15:00,82.3859
2017-06-01 18:30:00,79.3346
2017-06-01 18:45:00,82.3859
2017-06-01 19:00:00,82.3859
2017-06-01 19:15:00,95.6084
2017-06-01 19:30:00,97.6426
2017-06-01 19:45:00,103.2367
2017-06-01 20:00:00,105.2709
2017-06-01 20:15:00,105.2709
2017-06-01 20:30:00,105.2709
2017-06-01 20:45:00,116.9677
2017-06-01 21:00:00,117.9848
2017-06-01 21:15:00,109.8479
