Time,Value
2018-05-24 00:15:00,3.8874
2018-05-24 00:30:00,3.7696
2018-05-24 00:45:00,3.8874
2018-05-24 01:00:00,3.7107
2018-05-24 01:15:00,3.8285
2018-05-24 01:30:00,3.4162
2018-05-24 01:45:00,3.534
2018-05-24 02:00:00,3.4162
2018-05-24 02:15:00,3.4751
2018-05-24 02:30:00,3.4162
2018-05-24 02:45:00,3.4162
2018-05-24 03:00:00,3.4162
2018-05-24 03:15:00,3.2984
2018-05-24 03:30:00,3.534
2018-05-24 03:45:00,3.1217
2018-05-24 04:00:00,3.4751
2018-05-24 04:15:00,3.2395
2018-05-24 04:30:00,3.5929
2018-05-24 04:45:00,3.2395
2018-05-24 05:00:00,3.534
2018-05-24 05:15:00,3.2984
2018-05-24 05:30:00,3.4751
2018-05-24 05:45:00,2.8272
2018-05-24 06:00:00,2.8861
2018-05-24 06:15:00,2.8272
2018-05-24 06:30:00,2.945
2018-05-24 06:45:00,3.0039
2018-05-24 07:00:00,3.0628
2018-05-24 07:15:00,3.3573
2018-05-24 07:30:00,4.0641
2018-05-24 07:45:00,4.4764
2018-05-24 08:00:00,7.0679
2018-05-24 08:15:00,11.1909
2018-05-24 08:30:00,17.3753
2018-05-24 08:45:00,23.2653
2018-05-24 09:00:00,30.6277
2018-05-24 09:15:00,35.5163
2018-05-24 09:30:00,36.871
2018-05-24 09:45:00,38.7558
2018-05-24 10:00:00,40.405
2018-05-24 10:15:00,40.8762
2018-05-24 10:30:00,40.405
2018-05-24 10:45:00,39.816
2018-05-24 11:00:00,40.9351
2018-05-24 11:15:00,41.2296
2018-05-24 11:30:00,40.2872
2018-05-24 11:45:00,39.227
2018-05-24 12:00:00,36.9299
2018-05-24 12:15:00,35.3985
2018-05-24 12:30:00,35.2807
2018-05-24 12:45:00,35.0451
2018-05-24 13:00:00,34.8095
2018-05-24 13:15:00,33.1603
2018-05-24 13:30:00,34.3383
2018-05-24 13:45:00,35.8108
2018-05-24 14:00:00,35.9875
2018-05-24 14:15:00,37.8134
2018-05-24 14:30:00,39.5215
2018-05-24 14:45:00,42.1719
2018-05-24 15:00:00,42.8787
2018-05-24 15:15:00,41.8775
2018-05-24 15:30:00,41.7597
2018-05-24 15:45:00,40.994
