Time,Value
2017-06-04 00:15:00,124.0494
2017-06-04 00:30:00,119.4687
2017-06-04 00:45:00,123.8018
2017-06-04 01:00:00,117.7355
2017-06-04 01:15:00,122.3161
2017-06-04 01:30:00,133.7059
2017-06-04 01:45:00,125.7826
2017-06-04 02:00:00,129.249
2017-06-04 02:15:00,129.249
2017-06-04 02:30:00,129.9919
2017-06-04 02:45:00,117.6117
2017-06-04 03:00:00,130.3633
2017-06-04 03:15:00,127.39200000000001
2017-06-04 03:30:00,108.9456
2017-06-04 03:45:00,114.1452
2017-06-04 04:00:00,110.8026
2017-06-04 04:15:00,115.2594
2017-06-04 04:30:00,114.6404
2017-06-04 04:45:00,113.1548
2017-06-04 05:00:00,105.9743
2017-06-04 05:15:00,123.4304
2017-06-04 05:30:00,105.8505
2017-06-04 05:45:00,120.8305
2017-06-04 06:00:00,92.3561
2017-06-04 06:15:00,98.7938
2017-06-04 06:30:00,98.4224
2017-06-04 06:45:00,73.9097
2017-06-04 07:00:00,82.9472
2017-06-04 07:15:00,79.4807
2017-06-04 07:30:00,93.7179
2017-06-04 07:45:00,92.9751
2017-06-04 08:00:00,90.0039
2017-06-04 08:15:00,97.1844
2017-06-04 08:30:00,90.1277
2017-06-04 08:45:00,91.1181
2017-06-04 09:00:00,93.8417
2017-06-04 09:15:00,93.0989
2017-06-04 09:30:00,97.5558
2017-06-04 09:45:00,100.0318
2017-06-04 10:00:00,97.0606
2017-06-04 10:15:00,99.5366
2017-06-04 10:30:00,102.0127
2017-06-04 10:45:00,97.6796
2017-06-04 11:00:00,97.432
2017-06-04 11:15:00,98.9176
2017-06-04 11:30:00,94.5846
2017-06-04 11:45:00,65.9863
2017-06-04 12:00:00,47.7875
2017-06-04 12:15:00,99.6604
2017-06-04 12:30:00,98.9176
2017-06-04 12:45:00,93.7179
2017-06-04 13:00:00,94.956
2017-06-04 13:15:00,101.146
2017-06-04 13:30:00,90.2515
2017-06-04 13:45:00,95.8226
2017-06-04 14:00:00,98.7938
2017-06-04 14:15:00,88.3945
2017-06-04 14:30:00,98.2986
2017-06-04 14:45:00,93.7179
2017-06-04 15:00:00,95.3274
2017-06-04 15:15:00,99.6604
2017-06-04 15:30:00,88.0231
2017-06-04 15:45:00,95.4512
2017-06-04 16:00:00,95.6988
2017-06-04 16:15:00,95.2036
2017-06-04 16:30:00,97.5558
2017-06-04 16:45:00,101.146
2017-06-04 17:00:00,113.031
2017-06-04 17:15:00,108.2027
2017-06-04 17:30:00,103.0031
2017-06-04 17:45:00,96.194
2017-06-04 18:00:00,99.5366
2017-06-04 18:15:00,100.6508
2017-06-04 18:30:00,111.4216
2017-06-04 18:45:00,99.0414
2017-06-04 19:00:00,82.45200000000001
2017-06-04 19:15:00,75.5191
2017-06-04 19:30:00,74.2811
2017-06-04 19:45:00,90.8705
2017-06-04 20:00:00,102.2603
2017-06-04 20:15:00,108.2027
2017-06-04 20:30:00,130.3633
2017-06-04 20:45:00,124.6684
2017-06-04 21:00:00,132.2203
2017-06-04 21:15:00,125.2874
2017-06-04 21:30:00,128.3824
2017-06-04 21:45:00,126.5254
2017-06-04 22:00:00,132.2203
2017-06-04 22:15:00,95.9464
2017-06-04 22:30:00,130.4871
2017-06-04 22:45:00,126.5254
2017-06-04 23:00:00,132.2203
2017-06-04 23:15:00,123.059
2017-06-04 23:30:00,112.6596
2017-06-04 23:45:00,54.8442
2017-06-05 00:00:00,69.2052
2017-06-05 00:15:00,120.0877
2017-06-05 00:30:00,132.0965
2017-06-05 00:45:00,124.4208
2017-06-05 01:00:00,132.4679
2017-06-05 01:15:00,122.9352
2017-06-05 01:30:00,128.8776
2017-06-05 01:45:00,133.7059
2017-06-05 02:00:00,128.011
2017-06-05 02:15:00,128.8776
2017-06-05 02:30:00,128.1348
2017-06-05 02:45:00,130.4871
2017-06-05 03:00:00,125.6588
2017-06-05 03:15:00,128.3824
2017-06-05 03:30:00,126.773
2017-06-05 03:45:00,125.535
2017-06-05 04:00:00,113.5262
2017-06-05 04:15:00,125.9064
2017-06-05 04:30:00,124.7922
2017-06-05 04:45:00,130.2395
2017-06-05 05:00:00,126.5254
2017-06-05 05:15:00,126.0302
2017-06-05 05:30:00,127.7634
2017-06-05 05:45:00,125.2874
2017-06-05 06:00:00,128.63
2017-06-05 06:15:00,131.8489
2017-06-05 06:30:00,132.7155
2017-06-05 06:45:00,129.9919
2017-06-05 07:00:00,132.7155
2017-06-05 07:15:00,125.535
2017-06-05 07:30:00,134.4487
2017-06-05 07:45:00,127.6396
2017-06-05 08:00:00,138.7818
2017-06-05 08:15:00,142.372
2017-06-05 08:30:00,151.781
2017-06-05 08:45:00,141.6292
2017-06-05 09:00:00,150.7906
2017-06-05 09:15:00,151.162
2017-06-05 09:30:00,152.7714
2017-06-05 09:45:00,157.1044
2017-06-05 10:00:00,153.638
2017-06-05 10:15:00,161.8089
2017-06-05 10:30:00,169.3608
2017-06-05 10:45:00,164.6564
2017-06-05 11:00:00,160.6947
2017-06-05 11:15:00,154.257
2017-06-05 11:30:00,158.5901
2017-06-05 11:45:00,106.4695
2017-06-05 12:00:00,126.6492
2017-06-05 12:15:00,143.1148
2017-06-05 12:30:00,137.0486
2017-06-05 12:45:00,142.8672
2017-06-05 13:00:00,137.42
2017-06-05 13:15:00,136.80100000000002
2017-06-05 13:30:00,139.6484
2017-06-05 13:45:00,155.2474
2017-06-05 14:00:00,163.4183
2017-06-05 14:15:00,160.5709
2017-06-05 14:30:00,157.5997
2017-06-05 14:45:00,152.2762
2017-06-05 15:00:00,162.5517
2017-06-05 15:15:00,152.4
