Time,Value
2017-07-15 00:15:00,1.9104
2017-07-15 00:30:00,1.7787
2017-07-15 00:45:00,1.7128
2017-07-15 01:00:00,1.7128
2017-07-15 01:15:00,1.6469
2017-07-15 01:30:00,1.7787
2017-07-15 01:45:00,1.7787
2017-07-15 02:00:00,1.7128
2017-07-15 02:15:00,1.7128
2017-07-15 02:30:00,1.7128
2017-07-15 02:45:00,1.6469
2017-07-15 03:00:00,1.7787
2017-07-15 03:15:00,1.7787
2017-07-15 03:30:00,1.6469
2017-07-15 03:45:00,1.7787
2017-07-15 04:00:00,1.7128
2017-07-15 04:15:00,1.7787
2017-07-15 04:30:00,1.7128
2017-07-15 04:45:00,1.7787
2017-07-15 05:00:00,1.7128
2017-07-15 05:15:00,1.7787
2017-07-15 05:30:00,1.6469
2017-07-15 05:45:00,1.7128
2017-07-15 06:00:00,1.7787
2017-07-15 06:15:00,2.0422
2017-07-15 06:30:00,2.5033
2017-07-15 06:45:00,2.6351
2017-07-15 07:00:00,2.5692
2017-07-15 07:15:00,2.5692
2017-07-15 07:30:00,2.4374
2017-07-15 07:45:00,3.0303
2017-07-15 08:00:00,3.6232
2017-07-15 08:15:00,4.5455
2017-07-15 08:30:00,4.5455
2017-07-15 08:45:00,5.2043
2017-07-15 09:00:00,5.5337
2017-07-15 09:15:00,5.8629999999999995
2017-07-15 09:30:00,7.7735
2017-07-15 09:45:00,9.3545
2017-07-15 10:00:00,11.3967
2017-07-15 10:15:00,12.9777
2017-07-15 10:30:00,13.2412
2017-07-15 10:45:00,14.8882
2017-07-15 11:00:00,12.9119
2017-07-15 11:15:00,12.6484
2017-07-15 11:30:00,13.5706
2017-07-15 11:45:00,13.5048
2017-07-15 12:00:00,12.9119
2017-07-15 12:15:00,13.7024
2017-07-15 12:30:00,13.2412
2017-07-15 12:45:00,12.845999999999998
2017-07-15 13:00:00,12.6484
2017-07-15 13:15:00,11.7261
2017-07-15 13:30:00,12.845999999999998
2017-07-15 13:45:00,13.1095
2017-07-15 14:00:00,13.2412
2017-07-15 14:15:00,14.2953
2017-07-15 14:30:00,14.954
2017-07-15 14:45:00,13.373
2017-07-15 15:00:00,13.5048
2017-07-15 15:15:00,14.7564
2017-07-15 15:30:00,14.0976
2017-07-15 15:45:00,14.0976
2017-07-15 16:00:00,13.373
2017-07-15 16:15:00,11.8578
2017-07-15 16:30:00,10.7379
2017-07-15 16:45:00,10.145
2017-07-15 17:00:00,10.3427
2017-07-15 17:15:00,9.618
2017-07-15 17:30:00,9.0251
2017-07-15 17:45:00,8.2346
2017-07-15 18:00:00,7.5758
