Time,Value
2017-06-04 00:15:00,0.5445
2017-06-04 00:30:00,0.484
2017-06-04 00:45:00,0.726
2017-06-04 01:00:00,0.605
2017-06-04 01:15:00,0.4235
2017-06-04 01:30:00,0.363
2017-06-04 01:45:00,0.4235
2017-06-04 02:00:00,0.4235
2017-06-04 02:15:00,0.363
2017-06-04 02:30:00,0.363
2017-06-04 02:45:00,0.4235
2017-06-04 03:00:00,0.4235
2017-06-04 03:15:00,0.4235
2017-06-04 03:30:00,0.363
2017-06-04 03:45:00,0.363
2017-06-04 04:00:00,0.363
2017-06-04 04:15:00,0.5445
2017-06-04 04:30:00,0.5445
2017-06-04 04:45:00,0.5445
2017-06-04 05:00:00,0.484
2017-06-04 05:15:00,0.363
2017-06-04 05:30:00,0.3025
2017-06-04 05:45:00,0.363
2017-06-04 06:00:00,0.3025
2017-06-04 06:15:00,0.3025
2017-06-04 06:30:00,0.3025
2017-06-04 06:45:00,0.6655
2017-06-04 07:00:00,1.5124
2017-06-04 07:15:00,1.2099
2017-06-04 07:30:00,1.5729
2017-06-04 07:45:00,1.6334
2017-06-04 08:00:00,3.0853
2017-06-04 08:15:00,6.1102
2017-06-04 08:30:00,9.1955
2017-06-04 08:45:00,10.345
2017-06-04 09:00:00,13.5513
2017-06-04 09:15:00,22.8678
2017-06-04 09:30:00,31.2164
2017-06-04 09:45:00,29.8249
2017-06-04 10:00:00,33.5152
2017-06-04 10:15:00,38.4155
2017-06-04 10:30:00,30.3694
2017-06-04 10:45:00,31.5793
2017-06-04 11:00:00,35.4511
2017-06-04 11:15:00,37.6895
2017-06-04 11:30:00,38.6575
2017-06-04 11:45:00,39.8674
2017-06-04 12:00:00,35.1487
2017-06-04 12:15:00,41.9848
2017-06-04 12:30:00,50.3334
2017-06-04 12:45:00,32.1843
2017-06-04 13:00:00,34.2412
2017-06-04 13:15:00,28.857
2017-06-04 13:30:00,25.4087
2017-06-04 13:45:00,26.7396
2017-06-04 14:00:00,47.1875
2017-06-04 14:15:00,30.4299
2017-06-04 14:30:00,29.340999999999998
2017-06-04 14:45:00,34.9067
2017-06-04 15:00:00,34.6647
2017-06-04 15:15:00,43.3762
2017-06-04 15:30:00,40.1699
2017-06-04 15:45:00,27.5261
2017-06-04 16:00:00,16.8786
2017-06-04 16:15:00,16.8786
2017-06-04 16:30:00,17.0601
2017-06-04 16:45:00,17.1206
2017-06-04 17:00:00,16.9996
2017-06-04 17:15:00,16.8181
2017-06-04 17:30:00,13.3698
2017-06-04 17:45:00,3.0853
2017-06-04 18:00:00,1.9964
2017-06-04 18:15:00,1.6334
2017-06-04 18:30:00,1.0889
2017-06-04 18:45:00,0.9679
2017-06-04 19:00:00,1.0284
2017-06-04 19:15:00,1.2704
2017-06-04 19:30:00,1.1494
2017-06-04 19:45:00,1.1494
2017-06-04 20:00:00,1.0889
2017-06-04 20:15:00,1.0889
2017-06-04 20:30:00,1.0889
2017-06-04 20:45:00,1.0889
2017-06-04 21:00:00,1.0889
2017-06-04 21:15:00,1.0889
2017-06-04 21:30:00,0.9075
2017-06-04 21:45:00,0.726
2017-06-04 22:00:00,0.7865
2017-06-04 22:15:00,0.6655
2017-06-04 22:30:00,0.7865
2017-06-04 22:45:00,0.6655
2017-06-04 23:00:00,0.5445
2017-06-04 23:15:00,0.5445
2017-06-04 23:30:00,0.484
2017-06-04 23:45:00,0.6655
2017-06-05 00:00:00,0.726
2017-06-05 00:15:00,0.5445
2017-06-05 00:30:00,0.5445
2017-06-05 00:45:00,0.484
2017-06-05 01:00:00,0.484
2017-06-05 01:15:00,0.363
2017-06-05 01:30:00,0.4235
2017-06-05 01:45:00,0.4235
2017-06-05 02:00:00,0.4235
2017-06-05 02:15:00,0.484
2017-06-05 02:30:00,0.363
2017-06-05 02:45:00,0.363
2017-06-05 03:00:00,0.363
2017-06-05 03:15:00,0.363
2017-06-05 03:30:00,0.363
2017-06-05 03:45:00,0.4235
2017-06-05 04:00:00,0.5445
2017-06-05 04:15:00,0.484
2017-06-05 04:30:00,0.4235
2017-06-05 04:45:00,0.5445
2017-06-05 05:00:00,0.363
2017-06-05 05:15:00,0.5445
2017-06-05 05:30:00,0.4235
2017-06-05 05:45:00,0.363
2017-06-05 06:00:00,0.363
2017-06-05 06:15:00,0.605
2017-06-05 06:30:00,2.1174
2017-06-05 06:45:00,3.3878
2017-06-05 07:00:00,4.3558
2017-06-05 07:15:00,4.2348
2017-06-05 07:30:00,6.1102
2017-06-05 07:45:00,9.0745
2017-06-05 08:00:00,12.4019
2017-06-05 08:15:00,6.9571
2017-06-05 08:30:00,12.0389
2017-06-05 08:45:00,16.2736
2017-06-05 09:00:00,10.224
2017-06-05 09:15:00,16.2132
2017-06-05 09:30:00,36.3586
2017-06-05 09:45:00,39.3229
2017-06-05 10:00:00,50.0914
2017-06-05 10:15:00,43.7392
2017-06-05 10:30:00,32.5473
2017-06-05 10:45:00,38.2945
2017-06-05 11:00:00,29.22
2017-06-05 11:15:00,27.4051
2017-06-05 11:30:00,26.3161
2017-06-05 11:45:00,41.9848
2017-06-05 12:00:00,30.6719
2017-06-05 12:15:00,27.4051
2017-06-05 12:30:00,36.2981
2017-06-05 12:45:00,11.996654166666666
2017-06-05 13:00:00,40.1699
2017-06-05 13:15:00,39.2685
2017-06-05 13:30:00,37.4415
2017-06-05 13:45:00,34.9672
2017-06-05 14:00:00,35.8746
2017-06-05 14:15:00,37.1451
2017-06-05 14:30:00,41.3193
2017-06-05 14:45:00,34.1202
2017-06-05 15:00:00,28.252
2017-06-05 15:15:00,30.1274
2017-06-05 15:30:00,27.0481
2017-06-05 15:45:00,31.2769
2017-06-05 16:00:00,28.125
2017-06-05 16:15:00,28.252
2017-06-05 16:30:00,27.4656
2017-06-05 16:45:00,26.8666
2017-06-05 17:00:00,29.8794
2017-06-05 17:15:00,27.6471
2017-06-05 17:30:00,26.1346
2017-06-05 17:45:00,8.5301
2017-06-05 18:00:00,1.8754
2017-06-05 18:15:00,1.6939
2017-06-05 18:30:00,1.4519
2017-06-05 18:45:00,1.2099
2017-06-05 19:00:00,1.1494
2017-06-05 19:15:00,1.2099
2017-06-05 19:30:00,1.0284
2017-06-05 19:45:00,0.9075
2017-06-05 20:00:00,0.9075
2017-06-05 20:15:00,0.9075
2017-06-05 20:30:00,0.9075
2017-06-05 20:45:00,0.847
2017-06-05 21:00:00,0.9075
2017-06-05 21:15:00,1.0284
2017-06-05 21:30:00,0.9075
2017-06-05 21:45:00,0.726
2017-06-05 22:00:00,0.7865
2017-06-05 22:15:00,0.605
2017-06-05 22:30:00,0.6655
2017-06-05 22:45:00,0.605
2017-06-05 23:00:00,0.605
2017-06-05 23:15:00,0.605
2017-06-05 23:30:00,0.5445
2017-06-05 23:45:00,0.5445
2017-06-06 00:00:00,0.484
2017-06-06 00:15:00,0.5445
2017-06-06 00:30:00,0.6655
2017-06-06 00:45:00,0.484
2017-06-06 01:00:00,0.4235
2017-06-06 01:15:00,0.4235
2017-06-06 01:30:00,0.4235
2017-06-06 01:45:00,0.4235
2017-06-06 02:00:00,0.4235
2017-06-06 02:15:00,0.363
2017-06-06 02:30:00,0.3025
2017-06-06 02:45:00,0.363
2017-06-06 03:00:00,0.3025
2017-06-06 03:15:00,0.3025
2017-06-06 03:30:00,0.363
2017-06-06 03:45:00,0.4235
2017-06-06 04:00:00,0.5445
2017-06-06 04:15:00,0.4235
2017-06-06 04:30:00,0.4235
2017-06-06 04:45:00,0.5445
2017-06-06 05:00:00,0.5445
2017-06-06 05:15:00,0.5445
2017-06-06 05:30:00,0.363
2017-06-06 05:45:00,0.484
2017-06-06 06:00:00,0.363
2017-06-06 06:15:00,0.4235
2017-06-06 06:30:00,1.7605
2017-06-06 06:45:00,3.6843
2017-06-06 07:00:00,3.9928
2017-06-06 07:15:00,5.9892
2017-06-06 07:30:00,8.9535
2017-06-06 07:45:00,9.1955
2017-06-06 08:00:00,13.0008
2017-06-06 08:15:00,13.0068
2017-06-06 08:30:00,14.8883
2017-06-06 08:45:00,11.7364
2017-06-06 09:00:00,13.1823
2017-06-06 09:15:00,31.0409
2017-06-06 09:30:00,39.3229
2017-06-06 09:45:00,29.6434
2017-06-06 10:00:00,44.4652
2017-06-06 10:15:00,45.3121
2017-06-06 10:30:00,41.3193
2017-06-06 10:45:00,35.5721
2017-06-06 11:00:00,13.034118272569446
2017-06-06 11:15:00,49.0024
2017-06-06 11:30:00,13.090487212908707
2017-06-06 11:45:00,12.952720413043176
2017-06-06 12:00:00,12.650302917345707
2017-06-06 12:15:00,45.3726
2017-06-06 12:30:00,12.649739406068058
2017-06-06 12:45:00,12.403402316547934
2017-06-06 13:00:00,47.6776
2017-06-06 13:15:00,49.0569
2017-06-06 13:30:00,12.587806984775861
2017-06-06 13:45:00,12.32891434920061
2017-06-06 14:00:00,49.1779
2017-06-06 14:15:00,45.4997
2017-06-06 14:30:00,44.7072
2017-06-06 14:45:00,47.4235
2017-06-06 15:00:00,44.3502
2017-06-06 15:15:00,42.0453
2017-06-06 15:30:00,41.6218
2017-06-06 15:45:00,41.7428
2017-06-06 16:00:00,39.2564
2017-06-06 16:15:00,34.9127
2017-06-06 16:30:00,33.1462
2017-06-06 16:45:00,30.6174
2017-06-06 17:00:00,29.462
2017-06-06 17:15:00,26.0136
2017-06-06 17:30:00,26.0741
2017-06-06 17:45:00,25.9531
2017-06-06 18:00:00,12.0994
2017-06-06 18:15:00,2.2384
2017-06-06 18:30:00,1.3309
2017-06-06 18:45:00,1.3914
2017-06-06 19:00:00,1.3309
2017-06-06 19:15:00,1.1555
2017-06-06 19:30:00,1.0829
2017-06-06 19:45:00,1.0345
2017-06-06 20:00:00,1.0224
2017-06-06 20:15:00,1.095
2017-06-06 20:30:00,1.0829
2017-06-06 20:45:00,0.9075
2017-06-06 21:00:00,0.9075
2017-06-06 21:15:00,0.847
2017-06-06 21:30:00,0.7925
2017-06-06 21:45:00,0.6594
2017-06-06 22:00:00,0.726
2017-06-06 22:15:00,0.6655
2017-06-06 22:30:00,0.605
2017-06-06 22:45:00,0.605
2017-06-06 23:00:00,0.605
2017-06-06 23:15:00,0.605
2017-06-06 23:30:00,0.484
2017-06-06 23:45:00,0.605
2017-06-07 00:00:00,0.5445
2017-06-07 00:15:00,0.5505
2017-06-07 00:30:00,0.605
2017-06-07 00:45:00,0.5384
2017-06-07 01:00:00,0.5445
2017-06-07 01:15:00,0.484
2017-06-07 01:30:00,0.484
2017-06-07 01:45:00,0.5445
2017-06-07 02:00:00,0.484
2017-06-07 02:15:00,0.4235
2017-06-07 02:30:00,0.4295
2017-06-07 02:45:00,0.4174
2017-06-07 03:00:00,0.49
2017-06-07 03:15:00,0.4779
2017-06-07 03:30:00,0.484
2017-06-07 03:45:00,0.363
2017-06-07 04:00:00,0.363
2017-06-07 04:15:00,0.363
2017-06-07 04:30:00,0.369
2017-06-07 04:45:00,0.3569
2017-06-07 05:00:00,0.363
2017-06-07 05:15:00,0.49
2017-06-07 05:30:00,0.4779
2017-06-07 05:45:00,0.4295
2017-06-07 06:00:00,0.4174
2017-06-07 06:15:00,0.363
2017-06-07 06:30:00,0.3025
2017-06-07 06:45:00,0.9075
2017-06-07 07:00:00,1.8754
2017-06-07 07:15:00,4.1803
2017-06-07 07:30:00,6.5881
2017-06-07 07:45:00,9.014
2017-06-07 08:00:00,13.5573
2017-06-07 08:15:00,12.9403
2017-06-07 08:30:00,13.3033
2017-06-07 08:45:00,20.6415
2017-06-07 09:00:00,20.4419
2017-06-07 09:15:00,17.296
2017-06-07 09:30:00,30.0125
2017-06-07 09:45:00,26.8001
2017-06-07 10:00:00,25.4087
2017-06-07 10:15:00,25.3482
2017-06-07 10:30:00,25.2272
2017-06-07 10:45:00,30.2424
2017-06-07 11:00:00,40.4179
2017-06-07 11:15:00,48.0284
2017-06-07 11:30:00,48.101000000000006
2017-06-07 11:45:00,48.336999999999996
2017-06-07 12:00:00,13.76498610389519
2017-06-07 12:15:00,41.6823
2017-06-07 12:30:00,46.5221
2017-06-07 12:45:00,48.0345
2017-06-07 13:00:00,41.5613
2017-06-07 13:15:00,25.5902
2017-06-07 13:30:00,30.0669
2017-06-07 13:45:00,50.2184
2017-06-07 14:00:00,27.5261
2017-06-07 14:15:00,25.1062
2017-06-07 14:30:00,25.7112
2017-06-07 14:45:00,25.5841
2017-06-07 15:00:00,26.4916
2017-06-07 15:15:00,25.7777
2017-06-07 15:30:00,25.7656
2017-06-07 15:45:00,27.1026
2017-06-07 16:00:00,30.8594
2017-06-07 16:15:00,26.6186
2017-06-07 16:30:00,26.0802
2017-06-07 16:45:00,25.2211
2017-06-07 17:00:00,25.4087
2017-06-07 17:15:00,25.7112
2017-06-07 17:30:00,25.1667
2017-06-07 17:45:00,24.9307
2017-06-07 18:00:00,24.9186
2017-06-07 18:15:00,24.1987
2017-06-07 18:30:00,18.8145
2017-06-07 18:45:00,5.6867
2017-06-07 19:00:00,1.0284
2017-06-07 19:15:00,1.1494
2017-06-07 19:30:00,0.9679
2017-06-07 19:45:00,1.0284
2017-06-07 20:00:00,0.9679
2017-06-07 20:15:00,0.9679
2017-06-07 20:30:00,0.9075
2017-06-07 20:45:00,0.9679
2017-06-07 21:00:00,0.9740000000000001
2017-06-07 21:15:00,0.9619
2017-06-07 21:30:00,0.853
2017-06-07 21:45:00,0.7199
2017-06-07 22:00:00,0.7925
2017-06-07 22:15:00,0.6594
2017-06-07 22:30:00,0.6655
2017-06-07 22:45:00,0.6655
2017-06-07 23:00:00,0.605
2017-06-07 23:15:00,0.5445
2017-06-07 23:30:00,0.605
2017-06-07 23:45:00,0.605
2017-06-08 00:00:00,0.605
2017-06-08 00:15:00,0.605
2017-06-08 00:30:00,0.605
2017-06-08 00:45:00,0.605
2017-06-08 01:00:00,0.5445
2017-06-08 01:15:00,0.484
2017-06-08 01:30:00,0.484
2017-06-08 01:45:00,0.49
2017-06-08 02:00:00,0.4779
2017-06-08 02:15:00,0.484
2017-06-08 02:30:00,0.4235
2017-06-08 02:45:00,0.4295
2017-06-08 03:00:00,0.4174
2017-06-08 03:15:00,0.49
2017-06-08 03:30:00,0.3569
2017-06-08 03:45:00,0.4235
2017-06-08 04:00:00,0.4295
2017-06-08 04:15:00,0.4174
2017-06-08 04:30:00,0.4235
2017-06-08 04:45:00,0.4235
2017-06-08 05:00:00,0.4235
2017-06-08 05:15:00,0.4295
2017-06-08 05:30:00,0.4174
2017-06-08 05:45:00,0.363
2017-06-08 06:00:00,0.363
2017-06-08 06:15:00,0.363
2017-06-08 06:30:00,1.2704
2017-06-08 06:45:00,3.5754
2017-06-08 07:00:00,5.3782
2017-06-08 07:15:00,6.5942
2017-06-08 07:30:00,4.4163
2017-06-08 07:45:00,4.6643
2017-06-08 08:00:00,7.3746
2017-06-08 08:15:00,12.4079
2017-06-08 08:30:00,11.0649
2017-06-08 08:45:00,12.8253
2017-06-08 09:00:00,20.1454
2017-06-08 09:15:00,27.1631
2017-06-08 09:30:00,25.1062
2017-06-08 09:45:00,23.9567
2017-06-08 10:00:00,31.6338
2017-06-08 10:15:00,40.055
2017-06-08 10:30:00,40.0489
2017-06-08 10:45:00,48.1555
2017-06-08 11:00:00,47.3146
2017-06-08 11:15:00,33.9932
2017-06-08 11:30:00,25.8926
2017-06-08 11:45:00,25.2272
2017-06-08 12:00:00,31.0954
2017-06-08 12:15:00,31.8818
2017-06-08 12:30:00,36.9636
2017-06-08 12:45:00,13.280947916666667
2017-06-08 13:00:00,12.918931749131945
2017-06-08 13:15:00,43.2552
2017-06-08 13:30:00,12.804584163185403
2017-06-08 13:45:00,12.624768373218584
2017-06-08 14:00:00,43.7937
2017-06-08 14:15:00,43.4972
2017-06-08 14:30:00,45.1246
2017-06-08 14:45:00,27.2962
2017-06-08 15:00:00,24.4347
2017-06-08 15:15:00,24.8702
2017-06-08 15:30:00,24.1322
2017-06-08 15:45:00,24.2653
2017-06-08 16:00:00,24.8582
2017-06-08 16:15:00,24.9852
2017-06-08 16:30:00,25.0457
2017-06-08 16:45:00,24.5617
2017-06-08 17:00:00,24.3802
2017-06-08 17:15:00,24.4407
2017-06-08 17:30:00,24.0777
2017-06-08 17:45:00,14.1563
2017-06-08 18:00:00,2.7224
2017-06-08 18:15:00,1.8149
2017-06-08 18:30:00,1.337
2017-06-08 18:45:00,1.2099
2017-06-08 19:00:00,1.3249
2017-06-08 19:15:00,1.1494
2017-06-08 19:30:00,1.2704
2017-06-08 19:45:00,1.2704
2017-06-08 20:00:00,1.2704
2017-06-08 20:15:00,1.1494
2017-06-08 20:30:00,1.0345
2017-06-08 20:45:00,0.9619
2017-06-08 21:00:00,1.0284
2017-06-08 21:15:00,1.0284
2017-06-08 21:30:00,0.847
2017-06-08 21:45:00,0.7865
2017-06-08 22:00:00,0.7925
2017-06-08 22:15:00,0.7804
2017-06-08 22:30:00,0.7865
2017-06-08 22:45:00,0.726
2017-06-08 23:00:00,0.6655
2017-06-08 23:15:00,0.5445
2017-06-08 23:30:00,0.484
2017-06-08 23:45:00,0.484
2017-06-09 00:00:00,0.5445
2017-06-09 00:15:00,0.5445
2017-06-09 00:30:00,0.49
2017-06-09 00:45:00,0.5384
2017-06-09 01:00:00,0.369
2017-06-09 01:15:00,0.4779
