Time,Value
2016-06-02 00:15:00,385.0426
2016-06-02 00:30:00,351.5441
2016-06-02 00:45:00,323.2285
2016-06-02 01:00:00,331.8243
2016-06-02 01:15:00,310.9668
2016-06-02 01:30:00,332.3299
2016-06-02 01:45:00,336.8807
2016-06-02 02:00:00,306.0368
2016-06-02 02:15:00,329.4225
2016-06-02 02:30:00,343.2011
2016-06-02 02:45:00,334.8581
2016-06-02 03:00:00,343.6815
2016-06-02 03:15:00,324.3914
2016-06-02 03:30:00,318.6777
2016-06-02 03:45:00,338.0184
2016-06-02 04:00:00,311.5988
2016-06-02 04:15:00,321.5852
2016-06-02 04:30:00,315.6439
2016-06-02 04:45:00,304.5199
2016-06-02 05:00:00,323.2285
2016-06-02 05:15:00,324.619
2016-06-02 05:30:00,328.5377
2016-06-02 05:45:00,317.9193
2016-06-02 06:00:00,295.9241
2016-06-02 06:15:00,327.4
2016-06-02 06:30:00,328.7905
2016-06-02 06:45:00,322.7228
2016-06-02 07:00:00,303.2558
2016-06-02 07:15:00,298.073
2016-06-02 07:30:00,299.3371
2016-06-02 07:45:00,289.9828
2016-06-02 08:00:00,278.606
2016-06-02 08:15:00,291.9043
2016-06-02 08:30:00,285.154
2016-06-02 08:45:00,289.8564
2016-06-02 09:00:00,313.1157
2016-06-02 09:15:00,258.7598
2016-06-02 09:30:00,229.9384
2016-06-02 09:45:00,215.5278
2016-06-02 10:00:00,211.2299
2016-06-02 10:15:00,208.7017
2016-06-02 10:30:00,210.4714
2016-06-02 10:45:00,222.6067
2016-06-02 11:00:00,221.2415
2016-06-02 11:15:00,215.5025
2016-06-02 11:30:00,266.5971
2016-06-02 11:45:00,296.3033
2016-06-02 12:00:00,273.04400000000004
2016-06-02 12:15:00,238.0286
2016-06-02 12:30:00,150.6798
2016-06-02 12:45:00,172.8015
2016-06-02 13:00:00,208.5753
2016-06-02 13:15:00,227.5367
2016-06-02 13:30:00,234.4892
2016-06-02 13:45:00,234.4892
2016-06-02 14:00:00,242.4277
2016-06-02 14:15:00,250.2903
2016-06-02 14:30:00,243.9952
2016-06-02 14:45:00,248.3942
2016-06-02 15:00:00,238.4079
2016-06-02 15:15:00,238.6607
2016-06-02 15:30:00,235.8797
2016-06-02 15:45:00,247.2565
2016-06-02 16:00:00,271.1479
2016-06-02 16:15:00,246.3716
2016-06-02 16:30:00,212.7468
2016-06-02 16:45:00,326.3634
2016-06-02 17:00:00,330.9647
2016-06-02 17:15:00,281.387
2016-06-02 17:30:00,230.6969
2016-06-02 17:45:00,245.6385
2016-06-02 18:00:00,246.22
2016-06-02 18:15:00,222.4803
2016-06-02 18:30:00,234.74200000000002
2016-06-02 18:45:00,265.9651
2016-06-02 19:00:00,269.6309
2016-06-02 19:15:00,257.2428
2016-06-02 19:30:00,260.7823
2016-06-02 19:45:00,248.64700000000002
2016-06-02 20:00:00,237.9022
2016-06-02 20:15:00,232.9723
2016-06-02 20:30:00,233.0987
2016-06-02 20:45:00,258.0013
2016-06-02 21:00:00,236.2589
2016-06-02 21:15:00,225.7669
2016-06-02 21:30:00,251.1752
2016-06-02 21:45:00,240.0512
2016-06-02 22:00:00,233.8318
2016-06-02 22:15:00,224.9074
2016-06-02 22:30:00,240.5568
2016-06-02 22:45:00,252.2118
2016-06-02 23:00:00,242.2001
2016-06-02 23:15:00,348.8643
2016-06-02 23:30:00,285.5585
2016-06-02 23:45:00,325.7567
2016-06-03 00:00:00,316.4024
2016-06-03 00:15:00,311.7505
2016-06-03 00:30:00,340.3949
2016-06-03 00:45:00,290.2609
2016-06-03 01:00:00,265.687
2016-06-03 01:15:00,308.9442
2016-06-03 01:30:00,346.5889
2016-06-03 01:45:00,369.2667
2016-06-03 02:00:00,339.68699999999995
2016-06-03 02:15:00,357.0809
